date,org,prev_snap_1,prev_snap_2,prev_snap_3,prev_snap_4,project,target_snap,user
2018-11-10,2,416,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,165,240,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,240,165,240,0,170,test,90
2018-11-10,2,369,241,0,0,170,test,90
2018-11-10,2,368,240,369,241,170,test,90
2018-11-10,2,241,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,369,241,0,170,test,90
2018-11-10,2,419,240,0,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,419,240,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,419,240,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,6,240,0,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,6,240,0,0,170,test,90
2018-11-10,2,6,240,0,0,170,test,90
2018-11-10,2,368,6,240,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,255,255,0,0,170,test,90
2018-11-10,2,255,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,255,255,255,255,170,test,90
2018-11-10,2,255,255,255,255,170,test,90
2018-11-10,2,255,255,255,255,170,test,90
2018-11-10,2,255,255,255,255,170,test,90
2018-11-10,2,255,255,255,255,170,test,90
2018-11-10,2,255,255,255,255,170,test,90
2018-11-10,2,255,255,255,0,170,test,90
2018-11-10,2,6,240,416,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,416,0,0,0,170,test,90
2018-11-10,2,240,6,240,416,170,test,90
2018-11-10,2,240,416,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,6,0,0,0,170,test,90
2018-11-10,2,240,6,0,0,170,test,90
2018-11-10,2,428,416,0,0,170,test,90
2018-11-10,2,240,428,416,0,170,test,90
2018-11-10,2,416,0,0,0,170,test,90
2018-11-10,2,368,428,416,0,170,test,90
2018-11-10,2,428,416,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,197,197,0,0,170,test,90
2018-11-10,2,197,197,197,197,170,test,90
2018-11-10,2,197,197,197,197,170,test,90
2018-11-10,2,197,197,197,0,170,test,90
2018-11-10,2,197,197,197,197,170,test,90
2018-11-10,2,197,197,197,197,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,197,0,0,0,170,test,90
2018-11-10,2,336,348,215,0,170,test,90
2018-11-10,2,348,215,0,0,170,test,90
2018-11-10,2,215,0,0,0,170,test,90
2018-11-10,2,368,336,348,215,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,279,336,445,0,170,test,90
2018-11-10,2,368,240,279,336,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,336,445,0,0,170,test,90
2018-11-10,2,240,279,336,445,170,test,90
2018-11-10,2,445,0,0,0,170,test,90
2018-11-10,2,235,240,0,0,170,test,90
2018-11-10,2,240,235,240,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,235,240,0,0,170,test,90
2018-11-10,2,240,209,116,416,170,test,90
2018-11-10,2,116,416,0,0,170,test,90
2018-11-10,2,416,0,0,0,170,test,90
2018-11-10,2,209,116,416,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,368,217,416,0,170,test,90
2018-11-10,2,217,416,0,0,170,test,90
2018-11-10,2,416,0,0,0,170,test,90
2018-11-10,2,240,368,217,416,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,217,416,0,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,384,240,0,0,170,test,90
2018-11-10,2,240,384,240,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,145,463,463,0,170,test,90
2018-11-10,2,463,0,0,0,170,test,90
2018-11-10,2,363,246,363,363,170,test,90
2018-11-10,2,363,363,246,363,170,test,90
2018-11-10,2,368,363,246,363,170,test,90
2018-11-10,2,246,363,363,246,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,246,363,0,0,170,test,90
2018-11-10,2,363,0,0,0,170,test,90
2018-11-10,2,363,246,363,0,170,test,90
2018-11-10,2,463,463,0,0,170,test,90
2018-11-10,2,240,449,240,0,170,test,90
2018-11-10,2,449,240,0,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,34,240,0,0,170,test,90
2018-11-10,2,240,34,240,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,34,240,0,0,170,test,90
2018-11-10,2,449,240,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,365,240,0,170,test,90
2018-11-10,2,365,240,0,0,170,test,90
2018-11-10,2,365,240,0,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,240,209,239,88,170,test,90
2018-11-10,2,239,88,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,88,0,0,0,170,test,90
2018-11-10,2,209,239,88,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,52,0,0,0,170,test,90
2018-11-10,2,240,52,0,0,170,test,90
2018-11-10,2,471,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,214,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,368,428,240,214,170,test,90
2018-11-10,2,214,0,0,0,170,test,90
2018-11-10,2,428,240,214,0,170,test,90
2018-11-10,2,195,368,115,240,170,test,90
2018-11-10,2,368,115,240,0,170,test,90
2018-11-10,2,115,240,0,0,170,test,90
2018-11-10,2,115,240,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,255,240,0,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,240,255,240,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,56,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,168,288,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,368,168,288,170,test,90
2018-11-10,2,288,0,0,0,170,test,90
2018-11-10,2,368,168,288,0,170,test,90
2018-11-10,2,368,178,195,416,170,test,90
2018-11-10,2,195,416,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,178,195,416,0,170,test,90
2018-11-10,2,416,0,0,0,170,test,90
2018-11-10,2,219,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,56,0,0,0,170,test,90
2018-11-10,2,118,118,224,118,170,test,90
2018-11-10,2,105,240,118,118,170,test,90
2018-11-10,2,118,224,118,0,170,test,90
2018-11-10,2,240,118,118,224,170,test,90
2018-11-10,2,224,118,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,118,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,6,240,416,170,test,90
2018-11-10,2,240,416,0,0,170,test,90
2018-11-10,2,416,0,0,0,170,test,90
2018-11-10,2,6,240,416,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,350,416,0,0,170,test,90
2018-11-10,2,416,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,255,255,255,0,170,test,90
2018-11-10,2,255,255,255,255,170,test,90
2018-11-10,2,255,255,0,0,170,test,90
2018-11-10,2,255,0,0,0,170,test,90
2018-11-10,2,400,240,416,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,416,0,0,170,test,90
2018-11-10,2,400,240,416,0,170,test,90
2018-11-10,2,14,0,0,0,170,test,90
2018-11-10,2,416,0,0,0,170,test,90
2018-11-10,2,14,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,142,88,0,0,170,test,90
2018-11-10,2,240,142,88,0,170,test,90
2018-11-10,2,88,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,365,240,0,0,170,test,90
2018-11-10,2,365,240,0,0,170,test,90
2018-11-10,2,240,365,240,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,240,476,240,407,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,407,151,240,407,170,test,90
2018-11-10,2,240,407,27,240,170,test,90
2018-11-10,2,476,240,407,151,170,test,90
2018-11-10,2,151,240,407,27,170,test,90
2018-11-10,2,407,27,240,0,170,test,90
2018-11-10,2,240,407,151,240,170,test,90
2018-11-10,2,27,240,0,0,170,test,90
2018-11-10,2,209,88,209,195,170,test,90
2018-11-10,2,195,416,0,0,170,test,90
2018-11-10,2,416,0,0,0,170,test,90
2018-11-10,2,209,195,416,0,170,test,90
2018-11-10,2,209,88,209,195,170,test,90
2018-11-10,2,88,209,195,416,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,350,0,0,0,170,test,90
2018-11-10,2,390,0,0,0,170,test,90
2018-11-10,2,240,390,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,416,0,0,0,170,test,90
2018-11-10,2,338,416,0,0,170,test,90
2018-11-10,2,240,338,416,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,0,0,0,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,455,240,0,170,test,90
2018-11-10,2,455,240,0,0,170,test,90
2018-11-10,2,446,240,416,0,170,test,90
2018-11-10,2,368,446,240,416,170,test,90
2018-11-10,2,0,0,0,0,170,test,90
2018-11-10,2,240,368,446,240,170,test,90
2018-11-10,2,240,416,0,0,170,test,90
2018-11-10,2,240,368,446,240,170,test,90
